source_category,source_ext,source_name,target_category,target_ext,target_name,engine,is_common,cross_category,url_slug
Documents,md,MD,Audio,dts,DTS,universal,False,True,md-to-dts
Documents,md,MD,Audio,eac3,EAC3,universal,False,True,md-to-eac3
Documents,md,MD,Video,mp4,MP4,universal,False,True,md-to-mp4
Documents,md,MD,Video,avi,AVI,universal,False,True,md-to-avi
Documents,md,MD,Video,mov,MOV,universal,False,True,md-to-mov
Documents,md,MD,Video,wmv,WMV,universal,False,True,md-to-wmv
Documents,md,MD,Video,mkv,MKV,universal,False,True,md-to-mkv
Documents,md,MD,Video,flv,FLV,universal,False,True,md-to-flv
Documents,md,MD,Video,webm,WEBM,universal,False,True,md-to-webm
Documents,md,MD,Video,m4v,M4V,universal,False,True,md-to-m4v
Documents,md,MD,Video,3gp,3GP,universal,False,True,md-to-3gp
Documents,md,MD,Video,ogv,OGV,universal,False,True,md-to-ogv
Documents,md,MD,Video,mpeg,MPEG,universal,False,True,md-to-mpeg
Documents,md,MD,Video,mpg,MPG,universal,False,True,md-to-mpg
Documents,md,MD,Video,m2v,M2V,universal,False,True,md-to-m2v
Documents,md,MD,Video,mts,MTS,universal,False,True,md-to-mts
Documents,md,MD,Video,ts,TS,universal,False,True,md-to-ts
Documents,md,MD,Video,vob,VOB,universal,False,True,md-to-vob
Documents,md,MD,Video,dv,DV,universal,False,True,md-to-dv
Documents,md,MD,Video,mxf,MXF,universal,False,True,md-to-mxf
Documents,md,MD,Video,f4v,F4V,universal,False,True,md-to-f4v
Documents,md,MD,Video,swf,SWF,universal,False,True,md-to-swf
Documents,md,MD,Video,divx,DIVX,universal,False,True,md-to-divx
Documents,md,MD,Video,asf,ASF,universal,False,True,md-to-asf
Documents,md,MD,Video,m2ts,M2TS,universal,False,True,md-to-m2ts
Documents,md,MD,Archives,zip,ZIP,universal,False,True,md-to-zip
Documents,md,MD,Archives,7z,7Z,universal,False,True,md-to-7z
Documents,md,MD,Archives,tar,TAR,universal,False,True,md-to-tar
Documents,md,MD,Archives,gz,GZ,universal,False,True,md-to-gz
Documents,md,MD,Archives,bz2,BZ2,universal,False,True,md-to-bz2
Documents,md,MD,Archives,xz,XZ,universal,False,True,md-to-xz
Documents,md,MD,Archives,lz,LZ,universal,False,True,md-to-lz
Documents,md,MD,Archives,lzma,LZMA,universal,False,True,md-to-lzma
Documents,md,MD,Archives,cpio,CPIO,universal,False,True,md-to-cpio
Documents,md,MD,CAD,dwg,DWG,universal,False,True,md-to-dwg
Documents,md,MD,CAD,dxf,DXF,universal,False,True,md-to-dxf
Documents,md,MD,CAD,step,STEP,universal,False,True,md-to-step
Documents,md,MD,CAD,stp,STP,universal,False,True,md-to-stp
Documents,md,MD,CAD,iges,IGES,universal,False,True,md-to-iges
Documents,md,MD,CAD,igs,IGS,universal,False,True,md-to-igs
Documents,md,MD,CAD,stl,STL,universal,False,True,md-to-stl
Documents,md,MD,CAD,obj,OBJ,universal,False,True,md-to-obj
Documents,md,MD,CAD,3ds,3DS,universal,False,True,md-to-3ds
Documents,md,MD,CAD,dae,DAE,universal,False,True,md-to-dae
Documents,md,MD,CAD,fbx,FBX,universal,False,True,md-to-fbx
Documents,md,MD,CAD,ply,PLY,universal,False,True,md-to-ply
Documents,md,MD,CAD,ifc,IFC,universal,False,True,md-to-ifc
Documents,md,MD,CAD,vsdx,VSDX,universal,False,True,md-to-vsdx
Documents,md,MD,CAD,svgz,SVGZ,universal,False,True,md-to-svgz
Documents,md,MD,CAD,cgm,CGM,universal,False,True,md-to-cgm
Documents,md,MD,eBooks,epub,EPUB,universal,False,True,md-to-epub
Documents,md,MD,eBooks,mobi,MOBI,universal,False,True,md-to-mobi
Documents,md,MD,eBooks,fb2,FB2,universal,False,True,md-to-fb2
Documents,md,MD,Vectors,svg,SVG,universal,False,True,md-to-svg
Documents,md,MD,Vectors,eps,EPS,universal,False,True,md-to-eps
Documents,md,MD,Vectors,emf,EMF,universal,False,True,md-to-emf
Documents,md,MD,Vectors,wmf,WMF,universal,False,True,md-to-wmf
Documents,md,MD,Vectors,odg,ODG,universal,False,True,md-to-odg
Documents,md,MD,Vectors,cgm,CGM,universal,False,True,md-to-cgm
Documents,md,MD,Fonts,ttf,TTF,universal,False,True,md-to-ttf
Documents,md,MD,Fonts,otf,OTF,universal,False,True,md-to-otf
Documents,md,MD,Fonts,woff,WOFF,universal,False,True,md-to-woff
Documents,md,MD,Fonts,woff2,WOFF2,universal,False,True,md-to-woff2
Documents,md,MD,Fonts,eot,EOT,universal,False,True,md-to-eot
Documents,md,MD,3D Models,stl,STL,universal,False,True,md-to-stl
Documents,md,MD,3D Models,obj,OBJ,universal,False,True,md-to-obj
Documents,md,MD,3D Models,3ds,3DS,universal,False,True,md-to-3ds
Documents,md,MD,3D Models,dae,DAE,universal,False,True,md-to-dae
Documents,md,MD,3D Models,fbx,FBX,universal,False,True,md-to-fbx
Documents,md,MD,3D Models,ply,PLY,universal,False,True,md-to-ply
Documents,md,MD,3D Models,gltf,GLTF,universal,False,True,md-to-gltf
Documents,md,MD,3D Models,glb,GLB,universal,False,True,md-to-glb
Documents,md,MD,3D Models,x3d,X3D,universal,False,True,md-to-x3d
Documents,md,MD,3D Models,wrl,WRL,universal,False,True,md-to-wrl
Documents,csv,CSV,Documents,pdf,PDF,libreoffice,False,False,csv-to-pdf
Documents,csv,CSV,Documents,docx,DOCX,libreoffice,False,False,csv-to-docx
Documents,csv,CSV,Documents,doc,DOC,libreoffice,False,False,csv-to-doc
Documents,csv,CSV,Documents,odt,ODT,libreoffice,False,False,csv-to-odt
Documents,csv,CSV,Documents,txt,TXT,libreoffice,False,False,csv-to-txt
Documents,csv,CSV,Documents,rtf,RTF,libreoffice,False,False,csv-to-rtf
Documents,csv,CSV,Documents,html,HTML,libreoffice,False,False,csv-to-html
Documents,csv,CSV,Documents,tex,TEX,libreoffice,False,False,csv-to-tex
Documents,csv,CSV,Documents,epub,EPUB,libreoffice,False,False,csv-to-epub
Documents,csv,CSV,Documents,mobi,MOBI,libreoffice,False,False,csv-to-mobi
Documents,csv,CSV,Documents,fb2,FB2,libreoffice,False,False,csv-to-fb2
Documents,csv,CSV,Documents,md,MD,libreoffice,False,False,csv-to-md
Documents,csv,CSV,Documents,xml,XML,libreoffice,False,False,csv-to-xml
Documents,csv,CSV,Documents,json,JSON,libreoffice,False,False,csv-to-json
Documents,csv,CSV,Spreadsheets,xlsx,XLSX,universal,True,True,csv-to-xlsx
Documents,csv,CSV,Spreadsheets,xls,XLS,universal,False,True,csv-to-xls
Documents,csv,CSV,Spreadsheets,ods,ODS,universal,False,True,csv-to-ods
Documents,csv,CSV,Spreadsheets,tsv,TSV,universal,False,True,csv-to-tsv
Documents,csv,CSV,Spreadsheets,dbf,DBF,universal,False,True,csv-to-dbf
Documents,csv,CSV,Spreadsheets,fods,FODS,universal,False,True,csv-to-fods
Documents,csv,CSV,Presentations,pptx,PPTX,universal,False,True,csv-to-pptx
Documents,csv,CSV,Presentations,ppt,PPT,universal,False,True,csv-to-ppt
Documents,csv,CSV,Presentations,odp,ODP,universal,False,True,csv-to-odp
Documents,csv,CSV,Images,jpg,JPG,libreoffice,False,True,csv-to-jpg
Documents,csv,CSV,Images,jpeg,JPEG,libreoffice,False,True,csv-to-jpeg
Documents,csv,CSV,Images,png,PNG,libreoffice,False,True,csv-to-png
Documents,csv,CSV,Images,gif,GIF,libreoffice,False,True,csv-to-gif
Documents,csv,CSV,Images,bmp,BMP,libreoffice,False,True,csv-to-bmp
Documents,csv,CSV,Images,tiff,TIFF,libreoffice,False,True,csv-to-tiff
Documents,csv,CSV,Images,tif,TIF,libreoffice,False,True,csv-to-tif
Documents,csv,CSV,Images,webp,WEBP,libreoffice,False,True,csv-to-webp
Documents,csv,CSV,Images,svg,SVG,libreoffice,False,True,csv-to-svg
Documents,csv,CSV,Images,ico,ICO,libreoffice,False,True,csv-to-ico
Documents,csv,CSV,Images,heic,HEIC,libreoffice,False,True,csv-to-heic
Documents,csv,CSV,Images,heif,HEIF,libreoffice,False,True,csv-to-heif
Documents,csv,CSV,Images,dng,DNG,libreoffice,False,True,csv-to-dng
Documents,csv,CSV,Images,ppm,PPM,libreoffice,False,True,csv-to-ppm
Documents,csv,CSV,Images,pgm,PGM,libreoffice,False,True,csv-to-pgm
Documents,csv,CSV,Images,pbm,PBM,libreoffice,False,True,csv-to-pbm
Documents,csv,CSV,Images,xpm,XPM,libreoffice,False,True,csv-to-xpm
Documents,csv,CSV,Images,xbm,XBM,libreoffice,False,True,csv-to-xbm
Documents,csv,CSV,Images,pcx,PCX,libreoffice,False,True,csv-to-pcx
Documents,csv,CSV,Audio,mp3,MP3,universal,False,True,csv-to-mp3
Documents,csv,CSV,Audio,wav,WAV,universal,False,True,csv-to-wav
Documents,csv,CSV,Audio,aac,AAC,universal,False,True,csv-to-aac
Documents,csv,CSV,Audio,flac,FLAC,universal,False,True,csv-to-flac
Documents,csv,CSV,Audio,ogg,OGG,universal,False,True,csv-to-ogg
Documents,csv,CSV,Audio,m4a,M4A,universal,False,True,csv-to-m4a
Documents,csv,CSV,Audio,wma,WMA,universal,False,True,csv-to-wma
Documents,csv,CSV,Audio,aiff,AIFF,universal,False,True,csv-to-aiff
Documents,csv,CSV,Audio,au,AU,universal,False,True,csv-to-au
Documents,csv,CSV,Audio,amr,AMR,universal,False,True,csv-to-amr
Documents,csv,CSV,Audio,ac3,AC3,universal,False,True,csv-to-ac3
Documents,csv,CSV,Audio,opus,OPUS,universal,False,True,csv-to-opus
Documents,csv,CSV,Audio,mka,MKA,universal,False,True,csv-to-mka
Documents,csv,CSV,Audio,voc,VOC,universal,False,True,csv-to-voc
Documents,csv,CSV,Audio,spx,SPX,universal,False,True,csv-to-spx
Documents,csv,CSV,Audio,tta,TTA,universal,False,True,csv-to-tta
Documents,csv,CSV,Audio,wv,WV,universal,False,True,csv-to-wv
Documents,csv,CSV,Audio,dts,DTS,universal,False,True,csv-to-dts
Documents,csv,CSV,Audio,eac3,EAC3,universal,False,True,csv-to-eac3
Documents,csv,CSV,Video,mp4,MP4,universal,False,True,csv-to-mp4
Documents,csv,CSV,Video,avi,AVI,universal,False,True,csv-to-avi
Documents,csv,CSV,Video,mov,MOV,universal,False,True,csv-to-mov
Documents,csv,CSV,Video,wmv,WMV,universal,False,True,csv-to-wmv
Documents,csv,CSV,Video,mkv,MKV,universal,False,True,csv-to-mkv
Documents,csv,CSV,Video,flv,FLV,universal,False,True,csv-to-flv
Documents,csv,CSV,Video,webm,WEBM,universal,False,True,csv-to-webm
Documents,csv,CSV,Video,m4v,M4V,universal,False,True,csv-to-m4v
Documents,csv,CSV,Video,3gp,3GP,universal,False,True,csv-to-3gp
Documents,csv,CSV,Video,ogv,OGV,universal,False,True,csv-to-ogv
Documents,csv,CSV,Video,mpeg,MPEG,universal,False,True,csv-to-mpeg
Documents,csv,CSV,Video,mpg,MPG,universal,False,True,csv-to-mpg
Documents,csv,CSV,Video,m2v,M2V,universal,False,True,csv-to-m2v
Documents,csv,CSV,Video,mts,MTS,universal,False,True,csv-to-mts
Documents,csv,CSV,Video,ts,TS,universal,False,True,csv-to-ts
Documents,csv,CSV,Video,vob,VOB,universal,False,True,csv-to-vob
Documents,csv,CSV,Video,dv,DV,universal,False,True,csv-to-dv
Documents,csv,CSV,Video,mxf,MXF,universal,False,True,csv-to-mxf
Documents,csv,CSV,Video,f4v,F4V,universal,False,True,csv-to-f4v
Documents,csv,CSV,Video,swf,SWF,universal,False,True,csv-to-swf
Documents,csv,CSV,Video,divx,DIVX,universal,False,True,csv-to-divx
Documents,csv,CSV,Video,asf,ASF,universal,False,True,csv-to-asf
Documents,csv,CSV,Video,m2ts,M2TS,universal,False,True,csv-to-m2ts
Documents,csv,CSV,Archives,zip,ZIP,universal,False,True,csv-to-zip
Documents,csv,CSV,Archives,7z,7Z,universal,False,True,csv-to-7z
Documents,csv,CSV,Archives,tar,TAR,universal,False,True,csv-to-tar
Documents,csv,CSV,Archives,gz,GZ,universal,False,True,csv-to-gz
Documents,csv,CSV,Archives,bz2,BZ2,universal,False,True,csv-to-bz2
Documents,csv,CSV,Archives,xz,XZ,universal,False,True,csv-to-xz
Documents,csv,CSV,Archives,lz,LZ,universal,False,True,csv-to-lz
Documents,csv,CSV,Archives,lzma,LZMA,universal,False,True,csv-to-lzma
Documents,csv,CSV,Archives,cpio,CPIO,universal,False,True,csv-to-cpio
Documents,csv,CSV,CAD,dwg,DWG,universal,False,True,csv-to-dwg
Documents,csv,CSV,CAD,dxf,DXF,universal,False,True,csv-to-dxf
Documents,csv,CSV,CAD,step,STEP,universal,False,True,csv-to-step
Documents,csv,CSV,CAD,stp,STP,universal,False,True,csv-to-stp
Documents,csv,CSV,CAD,iges,IGES,universal,False,True,csv-to-iges
Documents,csv,CSV,CAD,igs,IGS,universal,False,True,csv-to-igs
Documents,csv,CSV,CAD,stl,STL,universal,False,True,csv-to-stl
Documents,csv,CSV,CAD,obj,OBJ,universal,False,True,csv-to-obj
Documents,csv,CSV,CAD,3ds,3DS,universal,False,True,csv-to-3ds
Documents,csv,CSV,CAD,dae,DAE,universal,False,True,csv-to-dae
Documents,csv,CSV,CAD,fbx,FBX,universal,False,True,csv-to-fbx
Documents,csv,CSV,CAD,ply,PLY,universal,False,True,csv-to-ply
Documents,csv,CSV,CAD,ifc,IFC,universal,False,True,csv-to-ifc
Documents,csv,CSV,CAD,vsdx,VSDX,universal,False,True,csv-to-vsdx
Documents,csv,CSV,CAD,svgz,SVGZ,universal,False,True,csv-to-svgz
Documents,csv,CSV,CAD,cgm,CGM,universal,False,True,csv-to-cgm
Documents,csv,CSV,eBooks,epub,EPUB,universal,False,True,csv-to-epub
Documents,csv,CSV,eBooks,mobi,MOBI,universal,False,True,csv-to-mobi
Documents,csv,CSV,eBooks,fb2,FB2,universal,False,True,csv-to-fb2
Documents,csv,CSV,Vectors,svg,SVG,universal,False,True,csv-to-svg
Documents,csv,CSV,Vectors,eps,EPS,universal,False,True,csv-to-eps
Documents,csv,CSV,Vectors,emf,EMF,universal,False,True,csv-to-emf
Documents,csv,CSV,Vectors,wmf,WMF,universal,False,True,csv-to-wmf
Documents,csv,CSV,Vectors,odg,ODG,universal,False,True,csv-to-odg
Documents,csv,CSV,Vectors,cgm,CGM,universal,False,True,csv-to-cgm
Documents,csv,CSV,Fonts,ttf,TTF,universal,False,True,csv-to-ttf
Documents,csv,CSV,Fonts,otf,OTF,universal,False,True,csv-to-otf
Documents,csv,CSV,Fonts,woff,WOFF,universal,False,True,csv-to-woff
Documents,csv,CSV,Fonts,woff2,WOFF2,universal,False,True,csv-to-woff2
Documents,csv,CSV,Fonts,eot,EOT,universal,False,True,csv-to-eot
Documents,csv,CSV,3D Models,stl,STL,universal,False,True,csv-to-stl
Documents,csv,CSV,3D Models,obj,OBJ,universal,False,True,csv-to-obj
Documents,csv,CSV,3D Models,3ds,3DS,universal,False,True,csv-to-3ds
Documents,csv,CSV,3D Models,dae,DAE,universal,False,True,csv-to-dae
Documents,csv,CSV,3D Models,fbx,FBX,universal,False,True,csv-to-fbx
Documents,csv,CSV,3D Models,ply,PLY,universal,False,True,csv-to-ply
Documents,csv,CSV,3D Models,gltf,GLTF,universal,False,True,csv-to-gltf
Documents,csv,CSV,3D Models,glb,GLB,universal,False,True,csv-to-glb
Documents,csv,CSV,3D Models,x3d,X3D,universal,False,True,csv-to-x3d
Documents,csv,CSV,3D Models,wrl,WRL,universal,False,True,csv-to-wrl
Documents,xml,XML,Documents,pdf,PDF,libreoffice,False,False,xml-to-pdf
Documents,xml,XML,Documents,docx,DOCX,libreoffice,False,False,xml-to-docx
Documents,xml,XML,Documents,doc,DOC,libreoffice,False,False,xml-to-doc
Documents,xml,XML,Documents,odt,ODT,libreoffice,False,False,xml-to-odt
Documents,xml,XML,Documents,txt,TXT,libreoffice,False,False,xml-to-txt
Documents,xml,XML,Documents,rtf,RTF,libreoffice,False,False,xml-to-rtf
Documents,xml,XML,Documents,html,HTML,libreoffice,False,False,xml-to-html
Documents,xml,XML,Documents,tex,TEX,libreoffice,False,False,xml-to-tex
Documents,xml,XML,Documents,epub,EPUB,libreoffice,False,False,xml-to-epub
Documents,xml,XML,Documents,mobi,MOBI,libreoffice,False,False,xml-to-mobi
Documents,xml,XML,Documents,fb2,FB2,libreoffice,False,False,xml-to-fb2
Documents,xml,XML,Documents,md,MD,libreoffice,False,False,xml-to-md
Documents,xml,XML,Documents,csv,CSV,libreoffice,False,False,xml-to-csv
Documents,xml,XML,Documents,json,JSON,libreoffice,False,False,xml-to-json
Documents,xml,XML,Spreadsheets,xlsx,XLSX,universal,False,True,xml-to-xlsx
Documents,xml,XML,Spreadsheets,xls,XLS,universal,False,True,xml-to-xls
Documents,xml,XML,Spreadsheets,ods,ODS,universal,False,True,xml-to-ods
Documents,xml,XML,Spreadsheets,csv,CSV,universal,False,True,xml-to-csv
Documents,xml,XML,Spreadsheets,tsv,TSV,universal,False,True,xml-to-tsv
Documents,xml,XML,Spreadsheets,dbf,DBF,universal,False,True,xml-to-dbf
Documents,xml,XML,Spreadsheets,fods,FODS,universal,False,True,xml-to-fods
Documents,xml,XML,Presentations,pptx,PPTX,universal,False,True,xml-to-pptx
Documents,xml,XML,Presentations,ppt,PPT,universal,False,True,xml-to-ppt
Documents,xml,XML,Presentations,odp,ODP,universal,False,True,xml-to-odp
Documents,xml,XML,Images,jpg,JPG,libreoffice,False,True,xml-to-jpg
Documents,xml,XML,Images,jpeg,JPEG,libreoffice,False,True,xml-to-jpeg
Documents,xml,XML,Images,png,PNG,libreoffice,False,True,xml-to-png
Documents,xml,XML,Images,gif,GIF,libreoffice,False,True,xml-to-gif
Documents,xml,XML,Images,bmp,BMP,libreoffice,False,True,xml-to-bmp
Documents,xml,XML,Images,tiff,TIFF,libreoffice,False,True,xml-to-tiff
Documents,xml,XML,Images,tif,TIF,libreoffice,False,True,xml-to-tif
Documents,xml,XML,Images,webp,WEBP,libreoffice,False,True,xml-to-webp
Documents,xml,XML,Images,svg,SVG,libreoffice,False,True,xml-to-svg
Documents,xml,XML,Images,ico,ICO,libreoffice,False,True,xml-to-ico
Documents,xml,XML,Images,heic,HEIC,libreoffice,False,True,xml-to-heic
Documents,xml,XML,Images,heif,HEIF,libreoffice,False,True,xml-to-heif
Documents,xml,XML,Images,dng,DNG,libreoffice,False,True,xml-to-dng
Documents,xml,XML,Images,ppm,PPM,libreoffice,False,True,xml-to-ppm
Documents,xml,XML,Images,pgm,PGM,libreoffice,False,True,xml-to-pgm
Documents,xml,XML,Images,pbm,PBM,libreoffice,False,True,xml-to-pbm
Documents,xml,XML,Images,xpm,XPM,libreoffice,False,True,xml-to-xpm
Documents,xml,XML,Images,xbm,XBM,libreoffice,False,True,xml-to-xbm
Documents,xml,XML,Images,pcx,PCX,libreoffice,False,True,xml-to-pcx
Documents,xml,XML,Audio,mp3,MP3,universal,False,True,xml-to-mp3
Documents,xml,XML,Audio,wav,WAV,universal,False,True,xml-to-wav
Documents,xml,XML,Audio,aac,AAC,universal,False,True,xml-to-aac
Documents,xml,XML,Audio,flac,FLAC,universal,False,True,xml-to-flac
Documents,xml,XML,Audio,ogg,OGG,universal,False,True,xml-to-ogg
Documents,xml,XML,Audio,m4a,M4A,universal,False,True,xml-to-m4a
Documents,xml,XML,Audio,wma,WMA,universal,False,True,xml-to-wma
Documents,xml,XML,Audio,aiff,AIFF,universal,False,True,xml-to-aiff
Documents,xml,XML,Audio,au,AU,universal,False,True,xml-to-au
Documents,xml,XML,Audio,amr,AMR,universal,False,True,xml-to-amr
Documents,xml,XML,Audio,ac3,AC3,universal,False,True,xml-to-ac3
Documents,xml,XML,Audio,opus,OPUS,universal,False,True,xml-to-opus
Documents,xml,XML,Audio,mka,MKA,universal,False,True,xml-to-mka
Documents,xml,XML,Audio,voc,VOC,universal,False,True,xml-to-voc
Documents,xml,XML,Audio,spx,SPX,universal,False,True,xml-to-spx
Documents,xml,XML,Audio,tta,TTA,universal,False,True,xml-to-tta
Documents,xml,XML,Audio,wv,WV,universal,False,True,xml-to-wv
Documents,xml,XML,Audio,dts,DTS,universal,False,True,xml-to-dts
Documents,xml,XML,Audio,eac3,EAC3,universal,False,True,xml-to-eac3
Documents,xml,XML,Video,mp4,MP4,universal,False,True,xml-to-mp4
Documents,xml,XML,Video,avi,AVI,universal,False,True,xml-to-avi
Documents,xml,XML,Video,mov,MOV,universal,False,True,xml-to-mov
Documents,xml,XML,Video,wmv,WMV,universal,False,True,xml-to-wmv
Documents,xml,XML,Video,mkv,MKV,universal,False,True,xml-to-mkv
Documents,xml,XML,Video,flv,FLV,universal,False,True,xml-to-flv
Documents,xml,XML,Video,webm,WEBM,universal,False,True,xml-to-webm
Documents,xml,XML,Video,m4v,M4V,universal,False,True,xml-to-m4v
Documents,xml,XML,Video,3gp,3GP,universal,False,True,xml-to-3gp
Documents,xml,XML,Video,ogv,OGV,universal,False,True,xml-to-ogv
Documents,xml,XML,Video,mpeg,MPEG,universal,False,True,xml-to-mpeg
Documents,xml,XML,Video,mpg,MPG,universal,False,True,xml-to-mpg
Documents,xml,XML,Video,m2v,M2V,universal,False,True,xml-to-m2v
Documents,xml,XML,Video,mts,MTS,universal,False,True,xml-to-mts
Documents,xml,XML,Video,ts,TS,universal,False,True,xml-to-ts
Documents,xml,XML,Video,vob,VOB,universal,False,True,xml-to-vob
Documents,xml,XML,Video,dv,DV,universal,False,True,xml-to-dv
Documents,xml,XML,Video,mxf,MXF,universal,False,True,xml-to-mxf
Documents,xml,XML,Video,f4v,F4V,universal,False,True,xml-to-f4v
Documents,xml,XML,Video,swf,SWF,universal,False,True,xml-to-swf
Documents,xml,XML,Video,divx,DIVX,universal,False,True,xml-to-divx
Documents,xml,XML,Video,asf,ASF,universal,False,True,xml-to-asf
Documents,xml,XML,Video,m2ts,M2TS,universal,False,True,xml-to-m2ts
Documents,xml,XML,Archives,zip,ZIP,universal,False,True,xml-to-zip
Documents,xml,XML,Archives,7z,7Z,universal,False,True,xml-to-7z
Documents,xml,XML,Archives,tar,TAR,universal,False,True,xml-to-tar
Documents,xml,XML,Archives,gz,GZ,universal,False,True,xml-to-gz
Documents,xml,XML,Archives,bz2,BZ2,universal,False,True,xml-to-bz2
Documents,xml,XML,Archives,xz,XZ,universal,False,True,xml-to-xz
Documents,xml,XML,Archives,lz,LZ,universal,False,True,xml-to-lz
Documents,xml,XML,Archives,lzma,LZMA,universal,False,True,xml-to-lzma
Documents,xml,XML,Archives,cpio,CPIO,universal,False,True,xml-to-cpio
Documents,xml,XML,CAD,dwg,DWG,universal,False,True,xml-to-dwg
Documents,xml,XML,CAD,dxf,DXF,universal,False,True,xml-to-dxf
Documents,xml,XML,CAD,step,STEP,universal,False,True,xml-to-step
Documents,xml,XML,CAD,stp,STP,universal,False,True,xml-to-stp
Documents,xml,XML,CAD,iges,IGES,universal,False,True,xml-to-iges
Documents,xml,XML,CAD,igs,IGS,universal,False,True,xml-to-igs
Documents,xml,XML,CAD,stl,STL,universal,False,True,xml-to-stl
Documents,xml,XML,CAD,obj,OBJ,universal,False,True,xml-to-obj
Documents,xml,XML,CAD,3ds,3DS,universal,False,True,xml-to-3ds
Documents,xml,XML,CAD,dae,DAE,universal,False,True,xml-to-dae
Documents,xml,XML,CAD,fbx,FBX,universal,False,True,xml-to-fbx
Documents,xml,XML,CAD,ply,PLY,universal,False,True,xml-to-ply
Documents,xml,XML,CAD,ifc,IFC,universal,False,True,xml-to-ifc
Documents,xml,XML,CAD,vsdx,VSDX,universal,False,True,xml-to-vsdx
Documents,xml,XML,CAD,svgz,SVGZ,universal,False,True,xml-to-svgz
Documents,xml,XML,CAD,cgm,CGM,universal,False,True,xml-to-cgm
Documents,xml,XML,eBooks,epub,EPUB,universal,False,True,xml-to-epub
Documents,xml,XML,eBooks,mobi,MOBI,universal,False,True,xml-to-mobi
